chain_id,i,range
f3629540cd,35,
f3629540cd,36,272.7
f3629540cd,37,270.2
f3629540cd,38,
f3629540cd,39,271.6
f3629540cd,40,270.2
f3629540cd,41,271.3
f3629540cd,42,271.3
f3629540cd,43,271.6
f3629540cd,44,269.8
f3629540cd,45,269.7
f3629540cd,46,269.7
f3629540cd,47,270.7
f3629540cd,48,272.5
f3629540cd,49,271.5
f3629540cd,50,
f3629540cd,51,270.4
f3629540cd,52,271.0
f3629540cd,53,270.8
f3629540cd,54,269.3
f3629540cd,55,273.4
f3629540cd,56,272.1
f3629540cd,57,
f3629540cd,58,271.5
f3629540cd,59,
f3629540cd,60,
f3629540cd,61,
f3629540cd,62,271.8
f3629540cd,63,274.4
f3629540cd,64,272.5
f3629540cd,65,
f3629540cd,66,276.0
f3629540cd,67,
f3629540cd,68,274.5
f3629540cd,69,271.9
f3629540cd,70,
f3629540cd,71,269.8
f3629540cd,72,
f3629540cd,73,276.1
f3629540cd,74,274.2
f3629540cd,75,274.1
f3629540cd,76,
f3629540cd,77,270.1
f3629540cd,78,270.4
f3629540cd,79,271.4
f3629540cd,80,271.5
f3629540cd,81,271.3
f3629540cd,82,
f3629540cd,83,266.6
f3629540cd,84,
f3629540cd,85,267.8
f3629540cd,86,268.9
f3629540cd,87,268.7
f3629540cd,88,
f3629540cd,89,273.7
f3629540cd,90,269.9
f3629540cd,91,270.0
f3629540cd,92,
f3629540cd,93,270.5
f3629540cd,94,270.3
f3629540cd,95,272.0
f3629540cd,96,269.3
f3629540cd,97,
f3629540cd,98,269.9
f3629540cd,99,
f37269a6c6,0,285.6
f37269a6c6,1,273.3
f37269a6c6,2,275.9
f37269a6c6,3,280.7
f37269a6c6,4,282.1
f37269a6c6,5,285.4
f37269a6c6,6,283.1
f37269a6c6,7,280.4
f37269a6c6,8,283.4
f37269a6c6,9,282.3
f37269a6c6,10,284.8
f37269a6c6,11,285.9
f37269a6c6,12,282.7
f37269a6c6,13,283.1
f37269a6c6,14,285.5
f37269a6c6,15,282.8
f37269a6c6,16,285.3
f37269a6c6,17,285.7
f37269a6c6,18,284.0
f37269a6c6,19,287.7
f37269a6c6,20,288.0
f37269a6c6,21,288.3
f37269a6c6,22,278.9
f37269a6c6,23,287.2
f37269a6c6,24,277.9
f37269a6c6,25,280.6
f37269a6c6,26,283.5
f37269a6c6,27,280.6
f37269a6c6,28,282.6
f37269a6c6,29,288.8
f37269a6c6,30,288.2
f37269a6c6,31,283.2
f37269a6c6,32,282.1
f37269a6c6,33,289.2
f37269a6c6,34,282.9
f37269a6c6,35,287.6
f37269a6c6,36,285.6
f37269a6c6,37,284.5
f37269a6c6,38,287.8
f37269a6c6,39,288.8
f37269a6c6,40,290.6
f37269a6c6,41,290.3
f37269a6c6,42,290.4
f37269a6c6,43,293.0
f37269a6c6,44,293.2
f37269a6c6,45,289.0
f37269a6c6,46,293.2
f37269a6c6,47,289.7
f37269a6c6,48,293.7
f37269a6c6,49,292.2
f37269a6c6,50,292.8
f37269a6c6,51,289.8
f37269a6c6,52,292.9
f37269a6c6,53,289.4
f37269a6c6,54,292.6
f37269a6c6,55,293.5
f37269a6c6,56,292.5
f37269a6c6,57,295.0
f37269a6c6,58,293.9
f37269a6c6,59,292.5
f37269a6c6,60,293.5
f37269a6c6,61,292.7
f37269a6c6,62,293.4
f37269a6c6,63,291.0
f37269a6c6,64,291.4
f37269a6c6,65,293.2
f37269a6c6,66,292.4
f37269a6c6,67,291.4
f37269a6c6,68,291.3
f37269a6c6,69,297.8
f37269a6c6,70,290.6
f37269a6c6,71,290.1
f37269a6c6,72,290.8
f37269a6c6,73,291.4
f37269a6c6,74,
f37269a6c6,75,291.6
f37269a6c6,76,291.1
f37269a6c6,77,289.3
f37269a6c6,78,292.4
f37269a6c6,79,292.3
f37269a6c6,80,293.1
f37269a6c6,81,290.9
f37269a6c6,82,289.5
f37269a6c6,83,288.5
f37269a6c6,84,287.1
f37269a6c6,85,289.2
f37269a6c6,86,289.3
f37269a6c6,87,
f37269a6c6,88,289.7
f37269a6c6,89,287.6
f37269a6c6,90,288.9
f37269a6c6,91,287.1
f37269a6c6,92,286.3
f37269a6c6,93,288.9
f37269a6c6,94,290.5
f37269a6c6,95,288.5
f37269a6c6,96,290.5
f37269a6c6,97,288.6
f37269a6c6,98,289.7
f37269a6c6,99,286.8
f39b3e3fbf,0,278.7
f39b3e3fbf,1,280.5
f39b3e3fbf,2,281.2
f39b3e3fbf,3,281.5
f39b3e3fbf,4,281.6
f39b3e3fbf,5,281.5
f39b3e3fbf,6,280.7
f39b3e3fbf,7,279.0
f39b3e3fbf,8,280.2
f39b3e3fbf,9,279.6
f39b3e3fbf,10,276.6
f39b3e3fbf,11,278.7
f39b3e3fbf,12,279.0
f39b3e3fbf,13,280.8
f39b3e3fbf,14,280.5
f39b3e3fbf,15,280.2
f39b3e3fbf,16,280.9
f39b3e3fbf,17,278.8
f39b3e3fbf,18,281.3
f39b3e3fbf,19,280.2
f39b3e3fbf,20,279.7
f39b3e3fbf,21,282.3
f39b3e3fbf,22,279.4
f39b3e3fbf,23,280.3
f39b3e3fbf,24,279.5
f39b3e3fbf,25,281.0
f39b3e3fbf,26,281.8
f39b3e3fbf,27,
f39b3e3fbf,28,281.9
f39b3e3fbf,29,282.3
f39b3e3fbf,30,283.6
f39b3e3fbf,31,282.6
f39b3e3fbf,32,281.7
f39b3e3fbf,33,283.8
f39b3e3fbf,34,282.6
f39b3e3fbf,35,283.4
f39b3e3fbf,36,282.3
f39b3e3fbf,37,282.7
f39b3e3fbf,38,281.7
f39b3e3fbf,39,281.4
f39b3e3fbf,40,280.6
f39b3e3fbf,41,279.9
f39b3e3fbf,42,280.2
f39b3e3fbf,43,278.7
f39b3e3fbf,44,279.8
f39b3e3fbf,45,282.8
f39b3e3fbf,46,280.7
f39b3e3fbf,47,279.8
f39b3e3fbf,48,280.1
f39b3e3fbf,49,280.0
f39b3e3fbf,50,281.7
f39b3e3fbf,51,278.6
f39b3e3fbf,52,280.0
f39b3e3fbf,53,280.4
f39b3e3fbf,54,283.6
f39b3e3fbf,55,282.3
f39b3e3fbf,56,281.5
f39b3e3fbf,57,279.8
f39b3e3fbf,58,282.0
f39b3e3fbf,59,281.3
f39b3e3fbf,60,
f39b3e3fbf,61,282.7
f39b3e3fbf,62,280.1
f39b3e3fbf,63,278.5
f39b3e3fbf,64,280.0
f39b3e3fbf,65,283.1
f39b3e3fbf,66,278.7
f39b3e3fbf,67,282.6
f39b3e3fbf,68,281.5
f39b3e3fbf,69,283.2
f39b3e3fbf,70,278.8
f39b3e3fbf,71,283.6
f39b3e3fbf,72,280.4
f39b3e3fbf,73,278.2
f39b3e3fbf,74,277.2
f39b3e3fbf,75,280.5
f39b3e3fbf,76,277.4
f39b3e3fbf,77,277.6
f39b3e3fbf,78,277.1
f39b3e3fbf,79,276.6
f39b3e3fbf,80,275.9
f39b3e3fbf,81,278.2
f39b3e3fbf,82,278.5
f39b3e3fbf,83,277.0
f39b3e3fbf,84,278.5
f39b3e3fbf,85,280.1
f39b3e3fbf,86,279.8
f39b3e3fbf,87,279.7
f39b3e3fbf,88,278.8
f39b3e3fbf,89,282.0
f39b3e3fbf,90,281.8
f39b3e3fbf,91,281.1
f39b3e3fbf,92,283.3
f39b3e3fbf,93,282.1
f39b3e3fbf,94,283.4
f39b3e3fbf,95,282.7
f39b3e3fbf,96,283.8
f39b3e3fbf,97,282.1
f39b3e3fbf,98,284.0
f39b3e3fbf,99,283.7
f3ed478639,0,310.6
f3ed478639,1,309.6
f3ed478639,2,
f3ed478639,3,
f3ed478639,4,
f3ed478639,5,308.0
f3ed478639,6,307.0
f3ed478639,7,309.6
f3ed478639,8,307.6
f3ed478639,9,307.3
f3ed478639,10,311.4
f3ed478639,11,
f3ed478639,12,310.4
f3ed478639,13,309.2
f3ed478639,14,307.7
f3ed478639,15,309.7
f3ed478639,16,309.3
f3ed478639,17,309.7
f3ed478639,18,308.8
f3ed478639,19,310.0
f3ed478639,20,
f3ed478639,21,308.4
f3ed478639,22,309.1
f3ed478639,23,
f3ed478639,24,307.0
f3ed478639,25,305.7
f3ed478639,26,306.4
f3ed478639,27,304.3
f3ed478639,28,303.1
f3ed478639,29,302.4
f3ed478639,30,306.6
f3ed478639,31,303.0
f3ed478639,32,
f3ed478639,33,304.8
f3ed478639,34,309.3
f3ed478639,35,
f3ed478639,36,306.0
f3ed478639,37,306.7
f3ed478639,38,307.7
f3ed478639,39,308.5
f3ed478639,40,
f3ed478639,41,306.9
f3ed478639,42,310.0
f3ed478639,43,310.5
f3ed478639,44,
f3ed478639,45,312.4
f3ed478639,46,
f3ed478639,47,309.5
f3ed478639,48,308.4
f3ed478639,49,308.8
f3ed478639,50,310.6
f3ed478639,51,311.4
f3ed478639,52,310.4
f3ed478639,53,308.5
f3ed478639,54,309.1
f3ed478639,55,308.5
f3ed478639,56,307.4
f3ed478639,57,309.8
f3ed478639,58,307.7
f3ed478639,59,309.7
f3ed478639,60,305.9
f3ed478639,61,305.9
f3ed478639,62,308.2
f3ed478639,63,307.4
f3ed478639,64,313.5
f3ed478639,65,
f3ed478639,66,312.2
f3ed478639,67,311.7
f3ed478639,68,312.6
f3ed478639,69,311.7
f3ed478639,70,312.6
f3ed478639,71,312.6
f3ed478639,72,311.9
f3ed478639,73,310.8
f3ed478639,74,311.3
f3ed478639,75,314.3
f3ed478639,76,
f3ed478639,77,313.3
f3ed478639,78,315.2
f3ed478639,79,
f3ed478639,80,314.2
f3ed478639,81,313.4
f3ed478639,82,316.1
f3ed478639,83,315.0
f3ed478639,84,314.0
f3ed478639,85,313.6
f3ed478639,86,
f3ed478639,87,310.3
f3ed478639,88,
f3ed478639,89,308.8
f3ed478639,90,
f3ed478639,91,308.8
f3ed478639,92,308.4
f3ed478639,93,307.1
f3ed478639,94,310.9
f3ed478639,95,313.9
f3ed478639,96,310.3
f3ed478639,97,307.1
f3ed478639,98,314.2
f3ed478639,99,309.3
f405ce6509,0,257.1
f405ce6509,1,257.0
f405ce6509,2,258.7
f405ce6509,3,258.3
f405ce6509,4,257.0
f405ce6509,5,
f405ce6509,6,258.6
f405ce6509,7,259.9
f405ce6509,8,258.9
f405ce6509,9,260.5
f405ce6509,10,258.5
f405ce6509,11,
f405ce6509,12,
f405ce6509,13,259.9
f405ce6509,14,259.3
f405ce6509,15,259.2
f405ce6509,16,
f405ce6509,17,257.6
f405ce6509,18,257.5
f405ce6509,19,255.7
f405ce6509,20,
f405ce6509,21,
f405ce6509,22,
f405ce6509,23,252.1
f405ce6509,24,
f405ce6509,25,254.8
f405ce6509,26,254.3
f405ce6509,27,256.2
f405ce6509,28,257.4
f405ce6509,29,259.6
f405ce6509,30,257.6
f405ce6509,31,
f405ce6509,32,256.5
f405ce6509,33,258.0
f405ce6509,34,256.5
f405ce6509,35,257.0
f405ce6509,36,257.5
f405ce6509,37,256.3
f405ce6509,38,256.3
f405ce6509,39,256.3
f405ce6509,40,
f405ce6509,41,256.4
f405ce6509,42,254.4
f405ce6509,43,253.8
f405ce6509,44,253.8
f405ce6509,45,254.3
f405ce6509,46,253.3
f405ce6509,47,252.7
f405ce6509,48,252.3
f405ce6509,49,253.1
f405ce6509,50,251.7
f405ce6509,51,
f405ce6509,52,251.5
f405ce6509,53,
f405ce6509,54,251.5
f405ce6509,55,252.8
f405ce6509,56,253.5
f405ce6509,57,
f405ce6509,58,254.7
f405ce6509,59,255.5
f405ce6509,60,252.3
f405ce6509,61,252.4
f405ce6509,62,252.9
f405ce6509,63,252.7
f405ce6509,64,
f405ce6509,65,251.7
f405ce6509,66,256.7
f405ce6509,67,254.3
f405ce6509,68,254.0
f405ce6509,69,251.8
f405ce6509,70,251.8
f405ce6509,71,255.6
f405ce6509,72,254.8
f405ce6509,73,
f405ce6509,74,254.2
f405ce6509,75,254.3
f405ce6509,76,253.1
f405ce6509,77,253.2
f405ce6509,78,255.5
f405ce6509,79,254.9
f405ce6509,80,
f405ce6509,81,253.7
f405ce6509,82,256.2
f405ce6509,83,258.6
f405ce6509,84,256.6
f405ce6509,85,257.1
f405ce6509,86,253.1
f405ce6509,87,256.6
f405ce6509,88,256.8
f405ce6509,89,255.4
f405ce6509,90,257.0
f405ce6509,91,
f405ce6509,92,254.3
f405ce6509,93,
f405ce6509,94,254.4
f405ce6509,95,251.9
f405ce6509,96,
f405ce6509,97,253.2
f405ce6509,98,253.6
f405ce6509,99,
f440abf79b,0,90.1
f440abf79b,1,95.1
f440abf79b,2,98.4
f440abf79b,3,
f440abf79b,4,97.8
f440abf79b,5,98.6
f440abf79b,6,98.3
f440abf79b,7,96.9
f440abf79b,8,
f440abf79b,9,
f440abf79b,10,95.7
f440abf79b,11,95.5
f440abf79b,12,99.6
f440abf79b,13,97.0
f440abf79b,14,99.2
f440abf79b,15,95.8
f440abf79b,16,93.1
f440abf79b,17,92.9
f440abf79b,18,94.5
f440abf79b,19,93.2
f440abf79b,20,91.9
f440abf79b,21,90.5
f440abf79b,22,92.9
f440abf79b,23,93.5
f440abf79b,24,92.2
f440abf79b,25,
f440abf79b,26,96.1
f440abf79b,27,93.4
f440abf79b,28,93.5
f440abf79b,29,96.1
f440abf79b,30,92.9
f440abf79b,31,94.7
f440abf79b,32,95.8
f440abf79b,33,96.8
f440abf79b,34,95.3
f440abf79b,35,98.5
f440abf79b,36,93.0
f440abf79b,37,
f440abf79b,38,
f440abf79b,39,91.7
f440abf79b,40,91.8
f440abf79b,41,90.8
f440abf79b,42,96.2
f440abf79b,43,98.5
f440abf79b,44,91.3
f440abf79b,45,96.9
f440abf79b,46,92.7
f440abf79b,47,93.8
f440abf79b,48,
f440abf79b,49,
f440abf79b,50,92.9
f440abf79b,51,90.6
f440abf79b,52,91.7
f440abf79b,53,94.6
f440abf79b,54,91.6
f440abf79b,55,95.3
f440abf79b,56,92.1
f440abf79b,57,92.4
f440abf79b,58,96.0
f440abf79b,59,92.9
f440abf79b,60,93.2
f440abf79b,61,94.0
f440abf79b,62,93.3
f440abf79b,63,92.0
f440abf79b,64,89.9
f440abf79b,65,89.8
f440abf79b,66,92.4
f440abf79b,67,92.4
f440abf79b,68,88.7
f440abf79b,69,88.2
f440abf79b,70,
f440abf79b,71,91.9
f440abf79b,72,93.3
f440abf79b,73,90.9
f440abf79b,74,93.0
f440abf79b,75,92.8
f440abf79b,76,90.1
f440abf79b,77,
f440abf79b,78,90.5
f440abf79b,79,91.6
f440abf79b,80,88.1
f440abf79b,81,88.4
f440abf79b,82,92.2
f440abf79b,83,
f440abf79b,84,84.7
f440abf79b,85,92.8
f440abf79b,86,
f440abf79b,87,93.8
f440abf79b,88,94.3
f440abf79b,89,
f440abf79b,90,91.6
f440abf79b,91,87.9
f440abf79b,92,90.9
f440abf79b,93,90.9
f440abf79b,94,89.8
f440abf79b,95,90.4
f440abf79b,96,
f440abf79b,97,88.0
f440abf79b,98,91.1
f440abf79b,99,88.9
f4bed3ffe7,0,63.9
f4bed3ffe7,1,63.1
f4bed3ffe7,2,
f4bed3ffe7,3,64.1
f4bed3ffe7,4,64.9
f4bed3ffe7,5,64.2
f4bed3ffe7,6,
f4bed3ffe7,7,63.0
f4bed3ffe7,8,64.8
f4bed3ffe7,9,
f4bed3ffe7,10,65.5
f4bed3ffe7,11,
f4bed3ffe7,12,64.2
f4bed3ffe7,13,
f4bed3ffe7,14,65.0
f4bed3ffe7,15,63.9
f4bed3ffe7,16,
f4bed3ffe7,17,65.5
f4bed3ffe7,18,
f4bed3ffe7,19,
f4bed3ffe7,20,65.7
f4bed3ffe7,21,
f4bed3ffe7,22,64.6
f4bed3ffe7,23,
f4bed3ffe7,24,
f4bed3ffe7,25,65.1
f4bed3ffe7,26,
f4bed3ffe7,27,62.4
f4bed3ffe7,28,
f4bed3ffe7,29,
f4bed3ffe7,30,64.4
f4bed3ffe7,31,62.7
f4bed3ffe7,32,
f4bed3ffe7,33,61.2
f4bed3ffe7,34,65.1
f4bed3ffe7,35,64.1
f4bed3ffe7,36,
f4bed3ffe7,37,
f4bed3ffe7,38,
f4bed3ffe7,39,65.3
f4bed3ffe7,40,
f4bed3ffe7,41,64.3
f4bed3ffe7,42,66.4
f4bed3ffe7,43,
f4bed3ffe7,44,66.1
f4bed3ffe7,45,
f4bed3ffe7,46,64.4
f4bed3ffe7,47,
f4bed3ffe7,48,65.4
f4bed3ffe7,49,
f4bed3ffe7,50,
f4bed3ffe7,51,
f4bed3ffe7,52,64.9
f4bed3ffe7,53,64.5
f4bed3ffe7,54,
f4bed3ffe7,55,
f4bed3ffe7,56,
f4bed3ffe7,57,
f4bed3ffe7,58,64.0
f4bed3ffe7,59,64.6
f4bed3ffe7,60,66.5
f4bed3ffe7,61,
f4bed3ffe7,62,
f4bed3ffe7,63,
f4bed3ffe7,64,
f4bed3ffe7,65,65.7
f4bed3ffe7,66,66.7
f4bed3ffe7,67,
f4bed3ffe7,68,67.0
f4bed3ffe7,69,67.6
f4bed3ffe7,70,66.4
f4bed3ffe7,71,
f4bed3ffe7,72,67.8
f4bed3ffe7,73,68.7
f4bed3ffe7,74,
f4bed3ffe7,75,
f4bed3ffe7,76,68.8
f4bed3ffe7,77,69.1
f4bed3ffe7,78,69.8
f4bed3ffe7,79,
f4bed3ffe7,80,69.5
f4bed3ffe7,81,
f4bed3ffe7,82,
f4bed3ffe7,83,
f4bed3ffe7,84,70.4
f4bed3ffe7,85,
f4bed3ffe7,86,67.7
f4bed3ffe7,87,
f4bed3ffe7,88,67.4
f4bed3ffe7,89,
f4bed3ffe7,90,
f4bed3ffe7,91,
f4bed3ffe7,92,68.4
f4bed3ffe7,93,70.6
f4bed3ffe7,94,69.5
f4bed3ffe7,95,69.2
f4bed3ffe7,96,
f4bed3ffe7,97,70.8
f4bed3ffe7,98,67.2
f4bed3ffe7,99,69.9
f51eacb45b,0,304.8
f51eacb45b,1,
f51eacb45b,2,
f51eacb45b,3,
f51eacb45b,4,302.8
f51eacb45b,5,
f51eacb45b,6,308.5
f51eacb45b,7,
f51eacb45b,8,303.8
f51eacb45b,9,308.0
f51eacb45b,10,310.4
f51eacb45b,11,
f51eacb45b,12,
f51eacb45b,13,
f51eacb45b,14,304.8
f51eacb45b,15,
f51eacb45b,16,302.2
f51eacb45b,17,
f51eacb45b,18,
f51eacb45b,19,
f51eacb45b,20,300.0
f51eacb45b,21,
f51eacb45b,22,310.7
f51eacb45b,23,306.9
f51eacb45b,24,308.3
f51eacb45b,25,
f51eacb45b,26,304.0
f51eacb45b,27,302.2
f51eacb45b,28,304.1
f51eacb45b,29,306.9
f51eacb45b,30,307.0
f51eacb45b,31,
f51eacb45b,32,
f51eacb45b,33,
f51eacb45b,34,
f51eacb45b,35,308.4
f51eacb45b,36,307.5
f51eacb45b,37,309.4
f51eacb45b,38,307.1
f51eacb45b,39,302.0
f51eacb45b,40,303.8
f51eacb45b,41,
f51eacb45b,42,305.3
f51eacb45b,43,307.6
f51eacb45b,44,
f51eacb45b,45,309.5
f51eacb45b,46,307.1
f51eacb45b,47,
f51eacb45b,48,310.7
f51eacb45b,49,309.6
f51eacb45b,50,307.6
f51eacb45b,51,307.1
f51eacb45b,52,
f51eacb45b,53,313.4
f51eacb45b,54,308.9
f51eacb45b,55,312.3
f51eacb45b,56,313.4
f51eacb45b,57,310.4
f51eacb45b,58,310.0
f51eacb45b,59,315.0
f51eacb45b,60,
f51eacb45b,61,311.4
f51eacb45b,62,311.9
f51eacb45b,63,311.1
f51eacb45b,64,
f51eacb45b,65,309.5
f51eacb45b,66,
f51eacb45b,67,308.3
f51eacb45b,68,311.0
f51eacb45b,69,310.0
f51eacb45b,70,
f51eacb45b,71,
f51eacb45b,72,313.6
f51eacb45b,73,310.5
f51eacb45b,74,312.0
f51eacb45b,75,
f51eacb45b,76,
f51eacb45b,77,313.7
f51eacb45b,78,
f51eacb45b,79,316.1
f51eacb45b,80,314.7
f51eacb45b,81,
f51eacb45b,82,317.3
f51eacb45b,83,
f51eacb45b,84,314.4
f51eacb45b,85,322.6
f51eacb45b,86,
f51eacb45b,87,
f51eacb45b,88,
f51eacb45b,89,324.5
f51eacb45b,90,
f51eacb45b,91,323.6
f51eacb45b,92,
f51eacb45b,93,320.3
f51eacb45b,94,325.8
f51eacb45b,95,
f51eacb45b,96,
f51eacb45b,97,
f51eacb45b,98,320.8
f51eacb45b,99,319.1
f5c1cb0d8f,0,216.7
f5c1cb0d8f,1,
f5c1cb0d8f,2,213.5
f5c1cb0d8f,3,216.6
f5c1cb0d8f,4,218.1
f5c1cb0d8f,5,218.1
f5c1cb0d8f,6,218.0
f5c1cb0d8f,7,220.0
f5c1cb0d8f,8,216.2
f5c1cb0d8f,9,217.8
f5c1cb0d8f,10,219.4
f5c1cb0d8f,11,216.4
f5c1cb0d8f,12,219.5
f5c1cb0d8f,13,217.3
f5c1cb0d8f,14,216.7
f5c1cb0d8f,15,217.5
f5c1cb0d8f,16,216.2
f5c1cb0d8f,17,214.5
f5c1cb0d8f,18,215.8
f5c1cb0d8f,19,218.5
f5c1cb0d8f,20,219.3
f5c1cb0d8f,21,217.7
f5c1cb0d8f,22,218.9
f5c1cb0d8f,23,216.3
f5c1cb0d8f,24,216.6
f5c1cb0d8f,25,218.9
f5c1cb0d8f,26,
f5c1cb0d8f,27,216.6
f5c1cb0d8f,28,218.1
f5c1cb0d8f,29,219.1
f5c1cb0d8f,30,216.7
f5c1cb0d8f,31,219.7
f5c1cb0d8f,32,218.5
f5c1cb0d8f,33,218.0
f5c1cb0d8f,34,221.2
f5c1cb0d8f,35,218.4
f5c1cb0d8f,36,222.6
f5c1cb0d8f,37,220.6
f5c1cb0d8f,38,221.3
f5c1cb0d8f,39,222.3
f5c1cb0d8f,40,221.0
f5c1cb0d8f,41,221.2
f5c1cb0d8f,42,220.5
f5c1cb0d8f,43,
f5c1cb0d8f,44,221.4
f5c1cb0d8f,45,224.2
f5c1cb0d8f,46,220.5
f5c1cb0d8f,47,222.0
f5c1cb0d8f,48,223.1
f5c1cb0d8f,49,223.5
f5c1cb0d8f,50,222.8
f5c1cb0d8f,51,221.0
f5c1cb0d8f,52,224.0
f5c1cb0d8f,53,225.1
f5c1cb0d8f,54,225.5
f5c1cb0d8f,55,223.6
f5c1cb0d8f,56,224.6
f5c1cb0d8f,57,224.3
f5c1cb0d8f,58,
f5c1cb0d8f,59,224.8
f5c1cb0d8f,60,225.3
f5c1cb0d8f,61,226.2
f5c1cb0d8f,62,226.2
f5c1cb0d8f,63,226.9
f5c1cb0d8f,64,227.7
f5c1cb0d8f,65,226.9
f5c1cb0d8f,66,226.9
f5c1cb0d8f,67,226.1
f5c1cb0d8f,68,
f5c1cb0d8f,69,229.4
f5c1cb0d8f,70,226.5
f5c1cb0d8f,71,229.0
f5c1cb0d8f,72,228.0
f5c1cb0d8f,73,228.0
f5c1cb0d8f,74,227.7
f5c1cb0d8f,75,228.3
f5c1cb0d8f,76,228.1
f5c1cb0d8f,77,227.6
f5c1cb0d8f,78,226.1
f5c1cb0d8f,79,229.0
f5c1cb0d8f,80,231.1
f5c1cb0d8f,81,227.4
f5c1cb0d8f,82,230.5
f5c1cb0d8f,83,229.6
f5c1cb0d8f,84,231.1
f5c1cb0d8f,85,228.3
f5c1cb0d8f,86,229.9
f5c1cb0d8f,87,227.8
f5c1cb0d8f,88,227.6
f5c1cb0d8f,89,230.5
f5c1cb0d8f,90,230.3
f5c1cb0d8f,91,229.8
f5c1cb0d8f,92,229.8
f5c1cb0d8f,93,230.3
f5c1cb0d8f,94,229.6
f5c1cb0d8f,95,
f5c1cb0d8f,96,230.2
f5c1cb0d8f,97,230.6
f5c1cb0d8f,98,231.5
f5c1cb0d8f,99,229.8
f67d8e6f8a,0,308.2
f67d8e6f8a,1,305.0
f67d8e6f8a,2,312.6
f67d8e6f8a,3,306.7
f67d8e6f8a,4,307.1
f67d8e6f8a,5,306.8
f67d8e6f8a,6,307.2
f67d8e6f8a,7,304.7
f67d8e6f8a,8,
f67d8e6f8a,9,305.1
f67d8e6f8a,10,306.3
f67d8e6f8a,11,303.2
f67d8e6f8a,12,307.0
f67d8e6f8a,13,307.2
f67d8e6f8a,14,305.5
f67d8e6f8a,15,303.7
f67d8e6f8a,16,306.8
f67d8e6f8a,17,307.5
f67d8e6f8a,18,305.4
f67d8e6f8a,19,305.1
f67d8e6f8a,20,307.3
f67d8e6f8a,21,305.0
f67d8e6f8a,22,307.4
f67d8e6f8a,23,306.5
f67d8e6f8a,24,
f67d8e6f8a,25,308.4
f67d8e6f8a,26,
f67d8e6f8a,27,307.7
f67d8e6f8a,28,
f67d8e6f8a,29,305.0
f67d8e6f8a,30,306.5
f67d8e6f8a,31,309.3
f67d8e6f8a,32,307.7
f67d8e6f8a,33,308.7
f67d8e6f8a,34,306.4
f67d8e6f8a,35,308.1
f67d8e6f8a,36,307.2
f67d8e6f8a,37,308.1
f67d8e6f8a,38,304.9
f67d8e6f8a,39,303.3
f67d8e6f8a,40,307.6
f67d8e6f8a,41,
f67d8e6f8a,42,308.5
f67d8e6f8a,43,309.7
f67d8e6f8a,44,
f67d8e6f8a,45,307.9
f67d8e6f8a,46,309.2
f67d8e6f8a,47,308.5
f67d8e6f8a,48,308.2
f67d8e6f8a,49,307.1
f67d8e6f8a,50,306.5
f67d8e6f8a,51,306.4
f67d8e6f8a,52,306.7
f67d8e6f8a,53,307.0
f67d8e6f8a,54,308.0
f67d8e6f8a,55,305.3
f67d8e6f8a,56,305.9
f67d8e6f8a,57,
f67d8e6f8a,58,306.1
f67d8e6f8a,59,
f67d8e6f8a,60,309.0
f67d8e6f8a,61,307.8
f67d8e6f8a,62,309.6
f67d8e6f8a,63,309.7
f67d8e6f8a,64,309.4
f67d8e6f8a,65,307.7
f67d8e6f8a,66,311.0
f67d8e6f8a,67,310.7
f67d8e6f8a,68,310.2
f67d8e6f8a,69,309.7
f67d8e6f8a,70,309.5
f67d8e6f8a,71,308.2
f67d8e6f8a,72,318.3
f67d8e6f8a,73,311.8
f67d8e6f8a,74,311.5
f67d8e6f8a,75,309.2
f67d8e6f8a,76,307.5
f67d8e6f8a,77,309.4
f67d8e6f8a,78,309.8
f67d8e6f8a,79,310.4
f67d8e6f8a,80,
f67d8e6f8a,81,309.4
f67d8e6f8a,82,308.4
f67d8e6f8a,83,307.4
f67d8e6f8a,84,304.7
f67d8e6f8a,85,305.1
f67d8e6f8a,86,306.4
f67d8e6f8a,87,305.5
f67d8e6f8a,88,
f67d8e6f8a,89,306.0
f67d8e6f8a,90,305.7
f67d8e6f8a,91,304.6
f67d8e6f8a,92,306.8
f67d8e6f8a,93,303.8
f67d8e6f8a,94,306.3
f67d8e6f8a,95,302.9
f67d8e6f8a,96,
f67d8e6f8a,97,298.9
f67d8e6f8a,98,
f67d8e6f8a,99,302.7
f6ae582ed2,0,271.5
f6ae582ed2,1,272.4
f6ae582ed2,2,271.7
f6ae582ed2,3,271.5
f6ae582ed2,4,273.7
f6ae582ed2,5,
f6ae582ed2,6,272.6
f6ae582ed2,7,
f6ae582ed2,8,274.1
f6ae582ed2,9,
f6ae582ed2,10,
f6ae582ed2,11,273.0
f6ae582ed2,12,
f6ae582ed2,13,274.0
f6ae582ed2,14,273.7
f6ae582ed2,15,
f6ae582ed2,16,274.4
f6ae582ed2,17,272.2
f6ae582ed2,18,272.6
f6ae582ed2,19,
f6ae582ed2,20,273.1
f6ae582ed2,21,275.5
f6ae582ed2,22,
f6ae582ed2,23,
f6ae582ed2,24,272.9
f6ae582ed2,25,275.5
f6ae582ed2,26,273.8
f6ae582ed2,27,271.8
f6ae582ed2,28,
f6ae582ed2,29,273.3
f6ae582ed2,30,271.5
f6ae582ed2,31,269.5
f6ae582ed2,32,271.5
f6ae582ed2,33,270.9
